,cartao,cep,codigoMoedaDestino,codigoMoedaOrigem,cpf,dataCompra,dataEmissao,dataNascimento,dataValidade,empresa,estadoCivil,idConta,idEstabelecimento,idEventoCompra,idOperacao,latitude,limiteCredito,longitude,nome,numeroDependentes,numeroIdentidade,numeroParcelas,orgaoIdentidade,profissao,salario,sexo,tempoResidenciaAnos,tempoTrabalhoAnos,uf,valorCompra,valorParcela
11363,6505154298963023,85807030,986.0,986.0,99403661674,2018-05-02T17:23:00,2018-03-25T18:00:07.087000,1996-08-27T00:00:00,2023-03-25T18:00:00,,8,8146522,32249978.0,185165075,10493,0.0,672.5,0.0,PETRONILA PEIXOITO,0.0,5963384,1,SSPPR,20.0,830.0,M,,0.0,PR,29.32,29.32
11364,6086198672771808,18408653,,,99821692036,2018-05-06T11:27:00,2017-08-24T12:41:00,1984-09-26T00:00:00,2067-08-31T00:00:00,MARIA DE LOURDES CANDIDO MARCOS ME,2,8149730,,185775548,502,-23.9830792,585.0,-48.8764787,REINA LORENO,0.0,1783079,5,SSPSP,20.0,830.0,M,3.0,8.0,SP,271.94,69.67
11365,6505155601726241,11660010,986.0,986.0,99712334015,2018-05-05T14:08:00,2018-04-12T13:31:40.860000,1959-08-24T00:00:00,2023-04-12T13:32:00,,8,8352011,33880338.0,185632471,10493,-23.6224709,1195.0,-45.4264652,NAILDE MERUOCA,0.0,2876660,1,SSPSP,,1660.0,F,,7.0,SP,100.1,100.1
11366,6505154970107998,81870080,986.0,986.0,99186929950,2018-05-06T10:36:00,2018-04-03T18:04:26.630000,1973-10-03T03:00:00,2023-04-03T18:04:00,KIRSTEN IND E COMERCIO DE MATERIAIS,1,8353361,31667956.0,185765553,10493,-25.5291001,1320.0,-49.2862416,DARTAN TINE,0.0,8130701,1,SSPPR,20.0,1460.8,F,,1.0,PR,62.36,62.36
11367,6505154970107998,81870080,986.0,986.0,99186929950,2018-05-03T18:18:00,2018-04-03T18:04:26.630000,1973-10-03T03:00:00,2023-04-03T18:04:00,KIRSTEN IND E COMERCIO DE MATERIAIS,1,8353361,31739484.0,185323289,10493,-25.5290711,1320.0,-49.2862316,DARTAN TINE,0.0,8130701,1,SSPPR,20.0,1460.8,F,,1.0,PR,48.59,48.59
11368,6505154970107998,81870080,986.0,986.0,99186929950,2018-05-05T15:43:00,2018-04-03T18:04:26.630000,1973-10-03T03:00:00,2023-04-03T18:04:00,KIRSTEN IND E COMERCIO DE MATERIAIS,1,8353361,31845727.0,185657540,10493,-25.4874897,1320.0,-49.2944056,DARTAN TINE,0.0,8130701,1,SSPPR,20.0,1460.8,F,,1.0,PR,38.98,38.98
11369,6086198062442880,3669030,,,99186599208,2018-05-01T12:55:00,2017-10-07T17:29:58.213000,1980-05-29T00:00:00,2067-10-07T17:30:00,,2,8356441,,185010381,28,-23.5334739,1575.0,-46.490045,JANAINA PAZOTTO,0.0,8134008,3,SSP,20.0,830.0,F,,,SP,89.98,29.99
11370,6086193869726058,11538060,,,99205495417,2018-05-02T16:47:00,2017-09-01T16:53:00,1982-06-10T00:00:00,2067-09-30T00:00:00,,2,8187992,,185157417,28,-23.9347438812,1750.0,-46.3285522461,JANDERLI BENTOS,,7945046,3,,,830.0,M,,,SP,134.98,44.99
11371,6505155935019133,74484414,986.0,986.0,99181617445,2018-05-04T08:36:00,2018-04-17T11:34:12.860000,1986-01-01T00:00:00,2023-04-17T11:34:00,,1,8401969,31873879.0,185367360,10493,0.0,1100.0,0.0,HELENISA RESENDE,,8183826,1,,20.0,830.0,F,,,GO,10.5,10.5
11372,6505155935019133,74484414,986.0,986.0,99181617445,2018-05-03T09:44:00,2018-04-17T11:34:12.860000,1986-01-01T00:00:00,2023-04-17T11:34:00,,1,8401969,33856575.0,185224050,10493,0.0,1100.0,0.0,HELENISA RESENDE,,8183826,1,,20.0,830.0,F,,,GO,68.0,68.0
11373,6505142772136826,15047143,986.0,986.0,99178948886,2018-05-05T15:46:00,2017-11-24T13:15:19.390000,1974-01-02T00:00:00,2022-11-24T13:15:00,,1,8426528,32427972.0,185658409,10493,-20.7731564,1025.0,-49.39775,GULLITY RIBEIO,,8210512,1,,20.0,1245.0,F,,,SP,42.01,42.01
11374,6505153094648624,15043015,986.0,986.0,99177242815,2018-05-02T19:26:00,2018-03-07T11:27:17.413000,1991-03-12T00:00:00,2023-03-07T11:27:00,,2,8441689,31850176.0,185188604,10493,-20.7904718,1100.0,-49.4056259,TAILON MARCEDO,,8227572,1,SSPSP,,830.0,F,,0.0,SP,7.5,7.5
11375,6086195195223922,87065390,,,99190209664,2018-05-01T19:37:00,2017-10-02T14:15:00,1980-04-06T00:00:00,2067-10-31T00:00:00,,1,8324216,,185045413,19,-23.4197145,1585.0,-51.9707161,ZENIVAN INGRACIO,,8097904,1,,,830.0,F,,,PR,4.99,4.99
11376,6505142915071907,83252000,986.0,986.0,99949643210,2018-05-03T01:00:00,2017-11-24T21:34:03.337000,1982-04-11T00:00:00,2022-11-24T21:34:00,AUTONOMO,2,8473162,33842718.0,185207340,10494,-25.5222248,1335.0,-48.4970437,RHAQUELY LIVINO,0.0,503567,12,SSPPR,20.0,2905.0,M,,13.0,PR,183.5,15.29
11377,6505154481760329,80240170,986.0,986.0,99172447605,2018-05-03T10:10:00,2018-03-28T16:40:35.463000,1977-12-02T03:00:00,2023-03-28T16:41:00,PENSIONISTA,4,8487607,31693529.0,185227878,10493,-25.4652468,1020.0,-49.3149044,LILYANNA BRAND?O,0.0,8275524,1,SSPPR,4.0,830.0,F,,0.0,PR,45.63,45.63
11378,6505153861727318,6816600,986.0,986.0,99172019808,2018-05-01T13:14:00,2018-03-18T11:33:06.933000,1994-05-04T03:00:00,2023-03-18T11:33:00,MARIA CLAUDIA,1,8491904,31721834.0,185012639,10493,-23.5733757019,510.0,-46.6473503113,EDVANEIDE VITTA,0.0,8279802,1,SSPSP,6.0,1000.15,F,,2.0,SP,51.0,51.0
11379,6505151294939726,83302220,986.0,986.0,99171893601,2018-05-03T15:59:00,2018-02-10T12:15:48.830000,1994-11-17T00:00:00,2023-02-10T12:16:00,PLANSUL,1,8493222,31601219.0,185292322,10494,0.0,1100.0,0.0,MARILEUDA CORDOVIL,0.0,8281064,3,SSPPR,21.0,830.0,M,,4.0,PR,149.9,49.96
11380,6505151508022194,36400000,986.0,986.0,99171500723,2018-05-04T17:26:00,2018-02-15T09:39:46.253000,1956-12-17T03:00:00,2023-02-15T09:40:00,APOSENTADO,8,8496921,32521282.0,185469927,10493,-20.6780972,510.0,-43.7669153,EDJUNIOR MARCEDO,0.0,8284993,1,SSPSP,4.0,1103.9,M,,0.0,MG,135.05,135.05
11381,6086194286031044,84196200,,,99171021833,2018-05-04T16:09:00,2017-11-06T16:49:00,1998-12-14T00:00:00,2067-11-30T00:00:00,,1,8501342,,185450808,28,0.0,670.0,0.0,ERIDENIS CELES,,8289782,5,,20.0,830.0,F,,,PR,249.91,49.98
11382,6086192764930069,11750000,,,99183731300,2018-05-05T14:56:00,2017-10-13T13:14:00,1998-02-01T00:00:00,2067-10-31T00:00:00,,1,8382138,,185645324,502,-24.3214557,140.0,-46.996815,HELMILA MURICY,0.0,8162687,8,SSPSP,20.0,830.0,M,,0.0,SP,361.51,68.83
11383,6086191463310370,8031440,,,99561407248,2018-05-03T16:58:00,2017-10-20T18:02:00,1952-05-03T00:00:00,2067-10-31T00:00:00,COSINHA CASEIRA DELIVERI,2,8418163,,185304872,28,0.0,50.0,0.0,EDIANGELO KAPP,0.0,4385928,9,SSPSP,12.0,1245.0,F,,0.0,SP,539.0,59.89
11384,6086190808121631,7500000,,,99178763916,2018-05-04T17:10:00,2017-10-23T13:58:00,1999-10-11T00:00:00,2067-10-31T00:00:00,,1,8428162,,185465745,19,-23.3370037079,1650.0,-46.2312736511,JARLA TINE,,8212361,1,,20.0,830.0,M,,,SP,4.99,4.99
11385,6505152731662126,11740000,,,99447878334,2018-05-11T14:20:00,2018-03-01T19:08:28.447000,1980-12-10T03:00:00,2023-03-01T19:08:00,,1,8445466,,186651664,19,-24.1848373,1100.0,-46.7886765,THASMANIA TEIXERA,0.0,5521217,1,SSPSP,73.0,1203.5,M,,0.0,SP,122.6,122.6
11386,6086191251358823,6765020,,,99170461198,2018-05-02T17:59:00,2017-11-07T15:05:00,1990-10-19T00:00:00,2067-11-30T00:00:00,,1,8506647,,185173062,28,-23.6870632172,760.0,-46.7715492249,CLAUDIAN FLAVIA,,8295389,2,,,830.0,F,,,SP,35.99,18.0
11387,6086198761451705,13040089,,,99169825467,2018-05-02T15:37:00,2017-11-08T13:54:00,1966-12-20T00:00:00,2067-11-30T00:00:00,,2,8512501,,185143449,28,-22.9056288,510.0,-47.0612166,RIQUET BRAND?O,,8301746,9,,,1245.0,F,,,SP,738.23,82.03
11388,6086194106737473,86380000,,,99578401507,2018-05-05T16:15:00,2017-11-08T16:09:00,1980-03-21T00:00:00,2067-11-30T00:00:00,RESIDENCIA MAURO MARQUIM,2,8514313,,185665679,502,-23.0453978,180.0,-50.2251967,ALERIO BACURAU,0.0,4215985,8,SSPPR,3.0,830.0,F,10.0,0.0,PR,148.89,27.92
11389,6086192834125245,86400000,,,99774867009,2018-05-05T15:56:00,2017-11-09T11:02:00,1984-06-06T03:00:00,2067-11-30T00:00:00,SEARA ALIMENTOS,1,8517531,,185661016,19,-23.1590599,374.0,-49.9742472,GRETHE FORTES,0.0,2251329,1,SSPPR,10.0,854.9,F,28.0,8.0,PR,50.0,50.0
11390,6086191496800956,11900000,,,99457601300,2018-05-04T15:06:00,2017-11-09T17:22:00,1960-09-26T00:00:00,2067-11-30T00:00:00,EE PASCOAL GRECO,8,8522335,,185436818,19,-24.5035966,1110.0,-47.851478,LEUCIMAR MOYLE,0.0,5423987,1,SSPSP,8.0,2490.0,F,,31.0,SP,26.98,26.98
11391,6505156194586768,4744040,986.0,986.0,99167289509,2018-05-03T12:31:00,2018-04-19T19:09:54.320000,1953-07-11T00:00:00,2023-04-19T19:10:00,,2,8537472,31759377.0,185253163,10493,-23.6947818,960.0,-46.6542669,ISLAYNE LEOPOLDINO,,8327105,1,,,1245.0,M,,,SP,39.9,39.9
11392,6505156194586768,4744040,986.0,986.0,99167289509,2018-05-07T09:49:00,2018-04-19T19:09:54.320000,1953-07-11T00:00:00,2023-04-19T19:10:00,,2,8537472,31654288.0,185862584,10493,-23.6952871,960.0,-46.6540001,ISLAYNE LEOPOLDINO,,8327105,1,,,1245.0,M,,,SP,45.0,45.0
11393,6505156194586768,4744040,986.0,986.0,99167289509,2018-05-03T13:12:00,2018-04-19T19:09:54.320000,1953-07-11T00:00:00,2023-04-19T19:10:00,,2,8537472,33848539.0,185260750,10493,-23.6948004,960.0,-46.6542542,ISLAYNE LEOPOLDINO,,8327105,1,,,1245.0,M,,,SP,29.9,29.9
11394,6086193604681097,87310320,,,99167208274,2018-05-03T16:28:00,2017-11-11T15:34:00,1998-09-25T00:00:00,2067-11-30T00:00:00,,1,8538081,,185298370,19,0.0,1740.0,0.0,LUCIGLEISON CARPINA,,8327918,1,,20.0,830.0,F,,,PR,35.0,35.0
11395,6505150904838911,19470000,986.0,986.0,99166709199,2018-05-05T13:53:00,2018-02-05T17:23:56.167000,1957-08-12T00:00:00,2023-02-05T17:24:00,,2,8542440,31441606.0,185628394,10493,-21.7637266,1316.0,-52.1157015,GEONILTON BENTOS,0.0,8332909,1,SSPSP,20.0,830.0,F,,0.0,SP,28.48,28.48
11396,6505153093374967,85910327,986.0,986.0,99166728061,2018-05-02T16:39:00,2018-03-07T11:18:04.380000,1993-11-10T03:00:00,2023-03-07T11:18:00,VENDEDORA  AUTONOMA,2,8542261,32458825.0,185155748,10494,-24.7510128021,900.0,-53.7204055786,MARISLANDE BENTOS,0.0,8332720,3,SSPPR,3.0,701.35,F,,2.0,PR,145.0,48.33
11397,6505148773099726,83750000,986.0,986.0,99679403874,2018-05-04T16:34:00,2018-01-08T13:03:52.273000,1931-10-18T03:00:00,2023-01-08T13:04:00,APOSENTADO POLICIA MILITAR,2,8549678,32163883.0,185456772,10493,-25.767534,600.0,-49.7276717,KLERISTON CAVALACHY,0.0,3205962,1,SSPPR,4.0,2232.7,M,0.0,27.0,PR,18.0,18.0
11398,6505155431232710,18710000,986.0,986.0,99442715437,2018-05-05T23:33:00,2018-04-10T11:50:36.280000,1989-04-19T00:00:00,2023-04-10T11:51:00,SCALLA SERVICOS LTDA,1,8550617,33545434.0,185731994,10493,-23.1334005,850.0,-49.0546702,MARLIENDA GUANAES,0.0,5572846,1,SSPSP,20.0,1660.0,F,,0.0,SP,36.0,36.0
11399,6505141945163511,32400000,986.0,986.0,99164964558,2018-05-04T01:14:00,2017-11-16T12:32:00,1966-09-02T00:00:00,2022-11-30T00:00:00,,2,8558188,31482182.0,185357316,10493,-19.7597353,2090.0,-44.9006138,SUELINDA JINIOR,,8350355,1,,20.0,1245.0,F,,,MG,39.99,39.99
11400,6505152749669293,14409683,986.0,986.0,99413054983,2018-05-01T12:09:00,2018-03-02T09:52:01.490000,1985-07-20T00:00:00,2023-03-02T09:52:00,,8,8563324,33270848.0,185004130,10493,-20.4937343,825.0,-47.3981429,ADEMAILDA MARCEDO,0.0,5869451,1,SSPSP,20.0,830.0,F,,0.0,SP,7.88,7.88
11401,6505142205812842,4843300,986.0,986.0,99162915860,2018-05-01T11:45:00,2017-11-19T14:10:00,1952-03-04T00:00:00,2022-11-30T00:00:00,,1,8576615,32962631.0,185000573,10493,-23.7428485,1074.0,-46.6977471,THAYNNARA BATISTADEMELO,,8370842,1,,20.0,1245.0,F,,,SP,30.8,30.8
11402,6505142263466527,88338220,986.0,986.0,99162471376,2018-05-04T10:55:00,2017-11-20T14:42:00,1968-11-22T00:00:00,2022-11-30T00:00:00,,1,8580478,33261544.0,185386615,10493,-26.9786356,1074.0,-48.6419799,IRINEUSA ANALIA,,8375287,1,,20.0,1245.0,M,,,SC,31.43,31.43
11403,6505153688390766,15275000,986.0,986.0,99621012040,2018-05-05T14:58:00,2018-03-15T16:18:36.137000,1977-06-28T03:00:00,2023-03-15T16:19:00,,1,8587939,32791533.0,185645742,10493,-20.8492007,1100.0,-50.103312,RANGELE ARCO,0.0,3789880,1,SSPSP,4.0,1091.45,F,31.0,0.0,SP,100.0,100.0
11404,6505153889690442,14071680,986.0,986.0,99159198672,2018-05-04T19:02:00,2018-03-19T12:08:40.933000,1971-10-12T00:00:00,2023-03-19T12:09:00,CABELELEIRA ESTETICISTA MANICURE,1,8611695,31642533.0,185492187,10493,-21.1074283,1000.0,-47.7989983,CARPEGIANE GILIS,0.0,8408014,1,SSPSP,3.0,830.0,F,,0.0,SP,21.86,21.86
11405,6505150738252780,79500000,986.0,986.0,99456987701,2018-05-02T18:57:00,2018-02-02T22:16:08.253000,1966-01-25T00:00:00,2023-02-28T00:00:00,,1,8618273,31850060.0,185184360,10493,-19.6840877,1500.0,-51.1746484,SUYANE BATAZAR,,5430123,1,SSPMS,,830.0,M,,5.0,MS,70.9,70.9
11406,6505154644927074,88385000,986.0,986.0,99517840110,2018-05-06T12:15:00,2018-03-31T15:44:53.263000,1979-01-16T00:00:00,2023-03-31T15:45:00,,2,8627810,32060074.0,185786058,10494,-26.7921268,1100.0,-48.619312,LINEDINA FARRAPO,0.0,4821599,2,,,701.35,F,,0.0,SC,111.62,55.81
11407,6086196707939151,86183502,,,99937864119,2018-05-05T17:43:00,2017-11-15T18:20:23.003000,1941-07-17T03:00:00,2067-11-15T18:20:00,,4,8552307,,185687489,28,-23.2730695,1316.0,-51.255951,ORCHIDIA LEITAO,7.0,621358,4,SSPPR,4.0,701.35,F,,0.0,PR,202.47,50.62
11408,6505143151295608,19905275,986.0,986.0,99608210488,2018-05-02T13:33:00,2017-11-27T10:34:01.747000,1957-07-04T03:00:00,2022-11-27T10:34:00,AUTONOMO VENDEDORA,5,8636012,33838888.0,185121004,10493,-22.9922543,660.0,-49.8862187,DEUZAMAR ROSEDAL,0.0,3917896,1,SSPSP,3.0,830.0,F,,23.0,SP,65.0,65.0
11409,6505143217503020,18915000,986.0,986.0,99756543710,2018-05-02T14:46:00,2017-11-27T15:52:13.790000,1971-06-27T00:00:00,2022-11-27T15:52:00,SITIO RIBEIRAO BONITO,2,8640170,31470704.0,185133636,10494,0.0,660.0,0.0,HEDYLAMAR LOURENCO,0.0,2434562,4,SSPSP,22.0,1245.0,F,,26.0,SP,78.89,19.72
11410,6505143217503020,18915000,986.0,986.0,99756543710,2018-05-02T10:52:00,2017-11-27T15:52:13.790000,1971-06-27T00:00:00,2022-11-27T15:52:00,SITIO RIBEIRAO BONITO,2,8640170,31607110.0,185092342,10494,0.0,660.0,0.0,HEDYLAMAR LOURENCO,0.0,2434562,5,SSPSP,22.0,1245.0,F,,26.0,SP,179.99,35.99
11411,6505154999906282,5833280,986.0,986.0,99154656028,2018-05-03T17:32:00,2018-04-04T12:21:12.243000,1958-03-14T03:00:00,2023-04-04T12:21:00,CRECHE MUNICIPAL JD MARIA LUCI,1,8654642,31630005.0,185312743,10493,-23.6696388,595.0,-46.7579616,JOCIMIR FONTELES,0.0,8453440,1,SSPSP,20.0,1203.5,F,,35.0,SP,36.5,36.5
11412,6505155842650763,13737600,,,99227415394,2018-05-04T13:45:00,2018-04-16T10:20:29.347000,1983-07-26T00:00:00,2023-04-16T10:20:00,JOAO SOQUER DE OLIVEIRA,1,8659176,,185420672,28,-21.4960359,985.0,-47.012595,GIRLENNE SANTOSFERNANDES,0.0,7725847,9,SSPSP,6.0,830.0,F,,13.0,SP,999.0,111.0
11413,6505149144936777,85870670,986.0,986.0,99735695634,2018-05-02T17:07:00,2018-01-12T16:53:09.293000,1965-08-30T00:00:00,2023-01-12T16:53:00,,2,8659323,31673727.0,185161631,10494,-25.463327,1080.0,-54.5533849,M?NICA DULFIS,,2643043,2,SSPPR,,1245.0,F,,6.0,PR,49.0,24.5
11414,6505155842650763,13737600,986.0,986.0,99227415394,2018-05-03T14:25:00,2018-04-16T10:20:29.347000,1983-07-26T00:00:00,2023-04-16T10:20:00,JOAO SOQUER DE OLIVEIRA,1,8659176,31650899.0,185273769,10493,-21.4960068,985.0,-47.0126934,GIRLENNE SANTOSFERNANDES,0.0,7725847,1,SSPSP,6.0,830.0,F,,13.0,SP,2.99,2.99
11415,6505149734769468,81670380,986.0,986.0,99152627446,2018-05-04T20:46:00,2018-01-20T18:16:01.837000,1967-01-15T03:00:00,2023-01-20T18:16:00,CONSULTORIO ODONTOLOGIGO,1,8674939,31782437.0,185506860,10493,-25.5034286,675.5,-49.248429,FARES VITTA,0.0,8473726,1,SSPPR,20.0,2490.0,F,,30.0,PR,254.47,254.47
11416,6505149734769468,81670380,986.0,986.0,99152627446,2018-05-04T19:46:00,2018-01-20T18:16:01.837000,1967-01-15T03:00:00,2023-01-20T18:16:00,CONSULTORIO ODONTOLOGIGO,1,8674939,31671226.0,185499489,10493,-25.5034732,675.5,-49.2483923,FARES VITTA,0.0,8473726,1,SSPPR,20.0,2490.0,F,,30.0,PR,46.5,46.5
11417,6505149734769468,81670380,986.0,986.0,99152627446,2018-05-05T15:24:00,2018-01-20T18:16:01.837000,1967-01-15T03:00:00,2023-01-20T18:16:00,CONSULTORIO ODONTOLOGIGO,1,8674939,31777136.0,185652644,10494,-25.5034382,675.5,-49.2482652,FARES VITTA,0.0,8473726,2,SSPPR,20.0,2490.0,F,,30.0,PR,129.9,64.95
11418,6505152734729764,13177310,986.0,986.0,99150524054,2018-05-01T13:50:00,2018-03-01T21:58:40.100000,1976-01-17T00:00:00,2023-03-01T21:59:00,,2,8694742,32245823.0,185016550,10493,-22.8133748,2316.0,-47.2265873,VALDECLEIA CARLEIAL,0.0,8494760,1,SSPSP,,1855.05,M,,21.0,SP,7.0,7.0
11419,6086191916189977,37890000,,,99444491056,2018-05-05T13:08:00,2017-11-11T10:09:00,1998-05-07T03:00:00,2067-11-30T00:00:00,FRATIRELA,1,8532978,,185614603,19,-21.3717269897,1740.0,-46.5260276794,SANDISLEIA MOURA,0.0,5555090,1,SSPMG,20.0,1402.7,F,0.0,0.0,MG,49.97,49.97
11420,6086192786187412,37120000,,,99386287706,2018-05-03T15:46:00,2017-12-05T14:13:00,1990-11-19T03:00:00,2067-12-31T00:00:00,LINHA NILL,1,8703426,,185289614,502,-21.5555323,50.0,-45.437247,RONYS VANINHA,0.0,6137123,4,SSPMG,20.0,701.35,M,,8.0,MG,94.97,31.58
11421,6505155510294882,18120000,986.0,986.0,99148508985,2018-05-05T14:27:00,2018-04-11T11:47:46.630000,1957-11-26T00:00:00,2023-04-11T11:48:00,,4,8714131,31702928.0,185637483,10494,0.0,1500.0,0.0,ANDRELIGIA RIBEIO,,8514911,2,,20.0,1660.0,M,,,SP,55.0,27.5
11422,6505154322345410,81825150,986.0,986.0,99147919647,2018-05-04T11:34:00,2018-03-26T12:24:14.737000,1962-08-26T03:00:00,2023-03-26T12:24:00,CONDOMINIO ED TORRES,2,8719767,32931562.0,185394186,10493,-25.5280572,1800.0,-49.2727698,MARQUESIANE CORDOVIL,0.0,8520804,1,SSPPR,20.0,1215.95,M,,2.0,PR,8.0,8.0
11423,6086195052820954,7600000,,,99587639740,2018-05-05T15:20:00,2017-12-07T11:24:00,1972-11-16T00:00:00,2067-12-31T00:00:00,,2,8719877,,185651641,503,-23.3227097,2320.0,-46.5875045,MARVEN SERAPIAO,0.0,4123603,5,SSPSP,,2303.25,M,5.0,8.0,SP,219.54,43.91
11424,6505155068891551,12400220,986.0,986.0,99146665315,2018-05-06T11:46:00,2018-04-05T11:34:03.930000,1962-12-16T00:00:00,2023-04-05T11:34:00,,1,8735209,32394480.0,185779625,10493,-22.8970458,1575.0,-45.3785441,GRAICE NASCIMENTO,,8533347,1,,20.0,1245.0,M,,,SP,36.44,36.44
11425,6505144833182026,18608702,986.0,986.0,99146226907,2018-05-05T14:51:00,2017-12-08T16:46:00,1977-03-21T00:00:00,2022-12-31T00:00:00,,1,8739433,31708518.0,185643852,10493,-22.7449562,2320.0,-48.5792422,RILIANA VALOIS,,8537731,1,,20.0,1245.0,M,,,SP,16.7,16.7
11426,6505144836663648,7091250,986.0,986.0,99146202641,2018-05-04T16:49:00,2017-12-08T17:00:00,1970-07-05T00:00:00,2022-12-31T00:00:00,,1,8739697,33865695.0,185460515,10493,0.0,1750.0,0.0,SIRANOUCHE VALOIS,,8537974,1,,20.0,1245.0,F,,,SP,24.2,24.2
11427,6505148439800804,8140000,986.0,986.0,99322959657,2018-05-06T11:42:00,2018-01-03T18:42:51.857000,1983-06-27T03:00:00,2023-01-03T18:43:00,DISTRIBUIDORA CENTRAL DOCES,1,8772681,33907925.0,185778970,10493,-23.5074778,980.0,-46.3970375,DENILO INGRACIO,0.0,6770404,1,SSPSP,20.0,1245.0,F,,8.0,SP,24.0,24.0
11428,6505148439800804,8140000,986.0,986.0,99322959657,2018-05-03T19:21:00,2018-01-03T18:42:51.857000,1983-06-27T03:00:00,2023-01-03T18:43:00,DISTRIBUIDORA CENTRAL DOCES,1,8772681,31925786.0,185334771,10493,-23.5074479,980.0,-46.3970833,DENILO INGRACIO,0.0,6770404,1,SSPSP,20.0,1245.0,F,,8.0,SP,26.5,26.5
11429,6505148439800804,8140000,986.0,986.0,99322959657,2018-05-03T19:25:00,2018-01-03T18:42:51.857000,1983-06-27T03:00:00,2023-01-03T18:43:00,DISTRIBUIDORA CENTRAL DOCES,1,8772681,31712557.0,185335391,10493,-23.5074479,980.0,-46.3970833,DENILO INGRACIO,0.0,6770404,1,SSPSP,20.0,1245.0,F,,8.0,SP,22.49,22.49
11430,6505151967178497,75908805,986.0,986.0,99143169210,2018-05-03T19:12:00,2018-02-21T16:54:02.757000,1971-09-21T00:00:00,2023-02-28T00:00:00,,2,8784441,31930461.0,185333485,10493,-16.3720436,1074.0,-49.4827556,GESY ERVEDOZA,,8568308,1,,20.0,1245.0,F,,,GO,56.96,56.96
11431,6505149094361501,36400000,986.0,986.0,99310645792,2018-05-01T11:59:00,2018-01-12T09:53:43.787000,1992-09-13T00:00:00,2023-01-12T09:54:00,MULTI COISAS,1,8812643,33822673.0,185002763,10493,-21.2244586,900.0,-43.7655455,FCO ROLIM,0.0,6893543,1,SSPMG,5.0,830.0,F,,2.0,MG,35.5,35.5
11432,6086197108776794,11750000,,,99139796094,2018-05-03T16:42:00,2017-12-15T06:48:00,1995-12-12T00:00:00,2067-12-31T00:00:00,,8,8832576,,185301498,28,-24.2981762,1750.0,-46.983408,FRIMA MARITIMO,0.0,8602040,4,SSPSP,5.0,1245.0,F,,3.0,SP,445.71,111.43
11433,6505146052330530,12247480,986.0,986.0,99138866358,2018-05-02T15:06:00,2017-12-15T20:12:00,1950-10-30T00:00:00,2022-12-31T00:00:00,,7,8841953,31470704.0,185137312,10494,-23.1400723,1074.0,-45.776831,GLAUTIA CASCAES,,8611337,2,,20.0,1245.0,F,,,SP,309.61,154.8
11434,6505153018487630,12951751,986.0,986.0,99490187577,2018-05-05T09:49:00,2018-03-06T11:20:40.150000,1963-09-19T03:00:00,2023-03-06T11:21:00,GRAMMER DO BRASIL,2,8844397,31600955.0,185545667,10493,-23.1225822,1800.0,-46.565854,ENECILDA PALARES,0.0,5098125,1,SSPSP,20.0,2448.5,F,19.0,27.0,SP,31.64,31.64
11435,6505146272670882,13145779,986.0,986.0,99137701738,2018-05-05T17:46:00,2017-12-16T19:24:00,1969-11-11T00:00:00,2022-12-31T00:00:00,,2,8857922,32018034.0,185688206,10493,-22.7214321,1074.0,-47.1758445,CANDICE FRAGOZO,,8622983,1,,20.0,1245.0,M,,,SP,34.94,34.94
11436,6505149205021166,37580000,986.0,986.0,99605760517,2018-05-27T08:36:00,2018-01-13T13:48:46.250000,1957-02-21T03:00:00,2023-01-13T13:49:00,PREF MUNICIPAL DE A LINDOIA,2,8867181,32400444.0,189595433,10493,-22.4251719,3295.0,-46.5702831,LUSENETE AMAD,0.0,3942395,1,SSPSP,7.0,1211.8,M,12.0,19.0,MG,40.0,40.0
11437,6505146507662374,37130183,986.0,986.0,99136370312,2018-05-01T18:26:00,2017-12-18T18:56:00,1980-06-24T00:00:00,2022-12-31T00:00:00,,1,8877650,33322962.0,185039613,10493,-21.4231147766,1835.0,-45.9448776245,ASMANITA JOVINA,,8636297,1,,20.0,1245.0,F,,,MG,80.0,80.0
11438,6505155447772315,5563040,986.0,986.0,99266721913,2018-05-02T23:07:00,2018-04-10T14:00:25.760000,1978-07-08T03:00:00,2023-04-10T14:00:00,,1,8890593,32333935.0,185205549,10493,-23.6025434,1100.0,-46.7854947,FENOEL BATOS,0.0,7332781,1,SSPSP,20.0,701.35,F,,0.0,SP,28.0,28.0
11439,6505155447772315,5563040,986.0,986.0,99266721913,2018-05-05T18:33:00,2018-04-10T14:00:25.760000,1978-07-08T03:00:00,2023-04-10T14:00:00,,1,8890593,33649006.0,185698502,10494,-23.6024095,1100.0,-46.7866176,FENOEL BATOS,0.0,7332781,7,SSPSP,20.0,701.35,F,,0.0,SP,582.55,83.22
11440,6505156087996246,1415000,986.0,986.0,99134517790,2018-05-05T14:47:00,2018-04-18T14:36:13.617000,1963-03-14T00:00:00,2023-04-18T14:36:00,COPERDATA ADMINISTRACAO E PROJETOS,2,8902007,33877845.0,185642799,10493,-23.6210475,1320.0,-46.6519468,VERLANE BRAMDAO,0.0,8654823,1,SSPSP,37.0,830.0,F,0.0,17.0,SP,36.79,36.79
11441,6505150415717733,33170010,986.0,986.0,99760597284,2018-05-05T16:07:00,2018-01-31T17:10:31.700000,1970-05-08T03:00:00,2023-01-31T17:11:00,MGS,2,8904475,33880720.0,185663724,10493,-19.7941469,1000.0,-43.9174978,SELMAR PEIXOITO,0.0,2394027,1,SSPMG,20.0,958.65,F,13.0,6.0,MG,43.0,43.0
